,filename,mirmode_essentia-cqt,mirmode_essentia-sftf,mirmode_MIRtoolbox-std,mirmode_MIRtoolbox-dir,mirmode_librosa-cqt,mirmode_librosa-stft,mirmode_librosa-cens,mirmode_librosa-vqt
0,audio/bachMartins1964/Bach_1_Martins_7_minor_bachMartins1964.wav,-0.058074735,-0.007609664,-0.000752103,-0.000752104,-0.080994625,-0.126707968,-0.06450814,-0.029943528
0,audio/bachMartins1964/Bach_1_Martins_8_Major_bachMartins1964.wav,0.049932941,0.05958934,0.261337241,0.261337241,0.26352896,0.235369926,0.239253696,0.066073767
0,audio/bachMartins1964/Bach_1_Martins_8_minor_bachMartins1964.wav,0.055917414,-0.075804147,0.124754136,0.124754136,0.078567611,-0.011111512,0.09705185,0.077540724
0,audio/bachMartins1964/Bach_1_Martins_9_Major_bachMartins1964.wav,-0.06071539,0.22152765,0.236818642,0.236818642,0.216938872,-0.037147076,0.193350201,0.030619318
0,audio/bachMartins1964/Bach_1_Martins_9_minor_bachMartins1964.wav,-0.103619758,-0.225684313,-0.208490892,-0.208490891,-0.26219607,-0.171033289,-0.238796821,-0.158430106
0,audio/bachNewman1973/Bach_1_Newman_0_Major_bachNewman1973.wav,0.126628011,0.182217504,0.168469324,0.168469323,0.19189786,0.236652773,0.126729934,0.116654922
0,audio/bachNewman1973/Bach_1_Newman_0_minor_bachNewman1973.wav,-0.042005984,-0.107434011,-0.031257554,-0.031257555,-0.126617148,-0.105215146,-0.114328218,-0.097337588
0,audio/bachNewman1973/Bach_1_Newman_10_Major_bachNewman1973.wav,0.119225477,0.184196746,0.199071276,0.199071276,0.143196037,0.019948959,0.121953424,0.038207547
0,audio/bachNewman1973/Bach_1_Newman_10_minor_bachNewman1973.wav,-0.103030789,-0.042550178,-0.159346668,-0.159346668,-0.268893379,-0.202229394,-0.177561854,-0.119243459
0,audio/bachNewman1973/Bach_1_Newman_11_Major_bachNewman1973.wav,-0.039827607,0.179162089,0.222975276,0.222975277,0.00629331,0.072431279,-0.086587271,-0.050004461
0,audio/bachNewman1973/Bach_1_Newman_11_minor_bachNewman1973.wav,-0.169369862,-0.06706902,-0.078627001,-0.078627002,-0.228684221,-0.114921014,-0.226329307,-0.223872329
0,audio/bachNewman1973/Bach_1_Newman_1_Major_bachNewman1973.wav,0.138574928,0.162327446,0.19185057,0.19185057,0.201084061,0.221518126,0.194915994,0.163586568
0,audio/bachNewman1973/Bach_1_Newman_1_minor_bachNewman1973.wav,-0.015778374,-0.108060812,-0.220145119,-0.22014512,-0.131711685,-0.166862508,-0.146115733,-0.050797163
0,audio/bachNewman1973/Bach_1_Newman_2_Major_bachNewman1973.wav,-0.05351432,0.017334587,0.130387835,0.130387835,0.191673772,0.075298841,0.215990815,0.2090205
0,audio/bachNewman1973/Bach_1_Newman_2_minor_bachNewman1973.wav,-0.018964375,-0.126053025,0.055078676,0.055078675,-0.029261031,-0.224353492,-0.004022031,0.082193236
0,audio/bachNewman1973/Bach_1_Newman_3_Major_bachNewman1973.wav,-0.105216966,0.224046951,0.176849985,0.176849985,0.07544229,0.196477987,0.058493765,-0.117992698
0,audio/bachNewman1973/Bach_1_Newman_3_minor_bachNewman1973.wav,-0.10585721,0.000315821,-0.005616904,-0.005616905,-0.205155935,-0.16165747,-0.223595816,-0.147947881
0,audio/bachNewman1973/Bach_1_Newman_4_Major_bachNewman1973.wav,-0.12018977,0.005858813,0.20565422,0.20565422,0.211455433,0.010410038,0.202251664,-0.039459452
0,audio/bachNewman1973/Bach_1_Newman_4_minor_bachNewman1973.wav,-0.031623264,0.094723551,0.207384979,0.207384978,0.195642585,-0.018739055,0.162973976,0.103924186
0,audio/bachNewman1973/Bach_1_Newman_5_Major_bachNewman1973.wav,-0.036793466,-0.05444001,-0.030512115,-0.030512116,-0.049263776,-0.191684403,-0.039815785,-0.032881837
0,audio/bachNewman1973/Bach_1_Newman_5_minor_bachNewman1973.wav,0.055507994,-0.218699389,-0.186167376,-0.186167375,-0.08413956,-0.139363585,-0.102306557,0.002394918
0,audio/bachNewman1973/Bach_1_Newman_6_Major_bachNewman1973.wav,-0.004636174,0.22825129,0.156225527,0.156225527,0.045358806,0.274110397,0.034024845,-0.015907794
0,audio/bachNewman1973/Bach_1_Newman_6_minor_bachNewman1973.wav,-0.051563043,0.033160343,-0.144092529,-0.14409253,-0.087282838,0.115384224,-0.100570114,-0.066337659
0,audio/bachNewman1973/Bach_1_Newman_7_Major_bachNewman1973.wav,-0.107777594,0.27016753,0.104290748,0.104290747,0.180373737,0.283782855,0.152995866,-0.046750264
0,audio/bachNewman1973/Bach_1_Newman_7_minor_bachNewman1973.wav,0.087594544,-0.166709362,-0.070778243,-0.070778243,-0.160001552,-0.263028296,-0.149376073,0.011740887
0,audio/bachNewman1973/Bach_1_Newman_8_Major_bachNewman1973.wav,0.163868,0.106535973,0.289983095,0.289983095,0.241818648,0.193657372,0.197654424,0.172242635
0,audio/bachNewman1973/Bach_1_Newman_8_minor_bachNewman1973.wav,-0.058099979,0.156705405,0.18971316,0.18971316,0.075004487,0.122781823,0.062821137,-0.074883601
0,audio/bachNewman1973/Bach_1_Newman_9_Major_bachNewman1973.wav,0.077765567,0.265877592,0.115165514,0.115165513,0.097351436,0.104013504,0.077474483,0.087132217
0,audio/bachNewman1973/Bach_1_Newman_9_minor_bachNewman1973.wav,-0.170128467,-0.103631639,-0.142366554,-0.142366553,-0.316579935,-0.274722211,-0.157944145,-0.10440922
0,audio/bachNewman2001harpsichord/Bach_1_Newman_0_Major_bachNewman2001harpsichord.wav,0.087319264,-0.01814254,0.065740757,0.065740757,0.214267759,0.143267553,0.207511455,0.079104444
0,audio/bachNewman2001harpsichord/Bach_1_Newman_0_minor_bachNewman2001harpsichord.wav,-0.134349736,0.11116256,-0.030351606,-0.030351606,-0.076019461,-0.055509682,-0.059855488,-0.06937522
0,audio/bachNewman2001harpsichord/Bach_1_Newman_10_Major_bachNewman2001harpsichord.wav,0.125331197,0.013696122,0.170511939,0.170511938,0.118146426,-0.020613155,0.098222804,0.155439828
0,audio/bachNewman2001harpsichord/Bach_1_Newman_10_minor_bachNewman2001harpsichord.wav,-0.204962445,-0.069192198,-0.197652092,-0.197652092,-0.209824526,-0.155940054,-0.238400493,-0.256148345
0,audio/bachNewman2001harpsichord/Bach_1_Newman_11_Major_bachNewman2001harpsichord.wav,-0.009843737,-0.034063929,0.07446873,0.07446873,0.030204138,-0.111504282,-0.000981319,-0.008306748
0,audio/bachNewman2001harpsichord/Bach_1_Newman_11_minor_bachNewman2001harpsichord.wav,-0.055047316,-0.190106925,0.070231998,0.070231998,0.025294287,-0.275747166,0.024281433,-0.221504314
0,audio/bachNewman2001harpsichord/Bach_1_Newman_1_Major_bachNewman2001harpsichord.wav,0.130197906,0.266057836,0.25768457,0.25768457,0.291045785,0.273380064,0.311260518,0.152014393
0,audio/bachNewman2001harpsichord/Bach_1_Newman_1_minor_bachNewman2001harpsichord.wav,-0.051913439,0.083109067,0.003234744,0.003234743,-0.085799974,-0.15053784,-0.071994869,-0.054620388
0,audio/bachNewman2001harpsichord/Bach_1_Newman_2_Major_bachNewman2001harpsichord.wav,0.053668649,-0.15736878,0.218987667,0.218987667,0.210210764,0.072991847,0.267252739,0.082466456
0,audio/bachNewman2001harpsichord/Bach_1_Newman_2_minor_bachNewman2001harpsichord.wav,-0.052318742,-0.002804361,-2.05E-06,-2.05E-06,-0.135121968,-0.128082462,-0.130447099,0.010964866
0,audio/bachNewman2001harpsichord/Bach_1_Newman_3_Major_bachNewman2001harpsichord.wav,0.05861018,0.17507944,0.293065242,0.293065241,0.327521489,0.204484149,0.30618033,0.057203236
0,audio/bachNewman2001harpsichord/Bach_1_Newman_3_minor_bachNewman2001harpsichord.wav,-0.172797285,-0.033541002,-0.041250084,-0.041250084,-0.150028068,-0.070180721,-0.129730047,-0.122935796
0,audio/bachNewman2001harpsichord/Bach_1_Newman_4_Major_bachNewman2001harpsichord.wav,0.116784884,0.154619764,0.211442076,0.211442077,0.26629439,0.130531675,0.257708486,0.100116525
0,audio/bachNewman2001harpsichord/Bach_1_Newman_4_minor_bachNewman2001harpsichord.wav,-0.196675737,-0.139713365,-0.134456819,-0.134456819,-0.088315376,-0.147253205,-0.097109143,-0.177695094
0,audio/bachNewman2001harpsichord/Bach_1_Newman_5_Major_bachNewman2001harpsichord.wav,-0.112168673,0.22657717,-0.136128419,-0.13612842,-0.065744421,-0.055003958,-0.042600338,-0.074600575
0,audio/bachNewman2001harpsichord/Bach_1_Newman_5_minor_bachNewman2001harpsichord.wav,-0.216853542,-0.289786223,-0.233335756,-0.233335756,-0.216930071,-0.251362318,-0.155752189,-0.221182498
0,audio/bachNewman2001harpsichord/Bach_1_Newman_6_Major_bachNewman2001harpsichord.wav,-0.049304282,0.006023451,0.116881457,0.116881457,0.115261592,-0.008252089,0.087087726,0.006813938
0,audio/bachNewman2001harpsichord/Bach_1_Newman_6_minor_bachNewman2001harpsichord.wav,0.143757091,0.156167879,0.238120318,0.238120317,0.186840193,0.095835535,0.148850742,0.207705988
0,audio/bachNewman2001harpsichord/Bach_1_Newman_7_Major_bachNewman2001harpsichord.wav,0.129081241,0.060522413,0.280097825,0.280097825,0.225013866,0.093534223,0.239725322,0.165373864
0,audio/bachNewman2001harpsichord/Bach_1_Newman_7_minor_bachNewman2001harpsichord.wav,0.057609404,0.087441806,-0.008200402,-0.008200402,0.015940078,-0.034643389,0.021294351,0.040862553
0,audio/bachNewman2001harpsichord/Bach_1_Newman_8_Major_bachNewman2001harpsichord.wav,0.089805092,0.25232553,0.318967471,0.318967471,0.3267863,0.202070016,0.283656302,0.12748459
0,audio/bachNewman2001harpsichord/Bach_1_Newman_8_minor_bachNewman2001harpsichord.wav,0.056480784,0.237392869,0.012039202,0.012039202,0.139249146,0.224066806,0.168655906,0.218536678
0,audio/bachNewman2001harpsichord/Bach_1_Newman_9_Major_bachNewman2001harpsichord.wav,0.190197903,0.029117959,0.315136271,0.31513627,0.403192129,0.215257235,0.37710764,0.219131503
0,audio/bachNewman2001harpsichord/Bach_1_Newman_9_minor_bachNewman2001harpsichord.wav,-0.128635358,-0.172472195,-0.272220515,-0.272220514,-0.210765402,-0.007636843,-0.201689315,-0.156265307
0,audio/bachNewman2001piano/Bach_1_Newman_0_Major_bachNewman2001piano.wav,0.027211706,-0.071643457,-0.071631771,-0.071631772,0.255664328,0.117379877,0.291112332,0.070170895
0,audio/bachNewman2001piano/Bach_1_Newman_0_minor_bachNewman2001piano.wav,-0.046213351,-0.092485018,-0.071011645,-0.071011646,-0.221562542,-0.060173471,-0.230013458,-0.061091809
0,audio/bachNewman2001piano/Bach_1_Newman_10_Major_bachNewman2001piano.wav,-0.144250904,-0.144858994,-0.192546469,-0.192546469,-0.060515516,0.058486152,-0.088833613,-0.105491774
0,audio/bachNewman2001piano/Bach_1_Newman_10_minor_bachNewman2001piano.wav,-0.10779796,-0.010217909,-0.106844725,-0.106844725,-0.219613435,-0.185219375,-0.232836615,-0.175974965
0,audio/bachNewman2001piano/Bach_1_Newman_11_Major_bachNewman2001piano.wav,-0.277864315,-0.222433053,-0.030029915,-0.030029915,-0.127466769,-0.148560484,-0.096010743,-0.321172885
0,audio/bachNewman2001piano/Bach_1_Newman_11_minor_bachNewman2001piano.wav,0.15058929,0.131846008,0.226930044,0.226930043,0.081905662,-0.101741388,0.052908745,0.134723798
0,audio/bachNewman2001piano/Bach_1_Newman_1_Major_bachNewman2001piano.wav,0.069302614,0.047640087,0.217055325,0.217055325,0.279724994,0.245676351,0.264968257,0.119143247
0,audio/bachNewman2001piano/Bach_1_Newman_1_minor_bachNewman2001piano.wav,-0.227960611,-0.127407181,-0.236760485,-0.236760485,-0.283389726,-0.290736362,-0.268501813,-0.249691402
0,audio/bachNewman2001piano/Bach_1_Newman_2_Major_bachNewman2001piano.wav,0.012746064,0.091972322,0.154127025,0.154127026,0.268024767,0.104116192,0.247815973,0.023735013
0,audio/bachNewman2001piano/Bach_1_Newman_2_minor_bachNewman2001piano.wav,-0.240843081,-0.178066883,-0.024810531,-0.024810531,-0.076080077,-0.160097833,-0.059148693,-0.204540131
0,audio/bachNewman2001piano/Bach_1_Newman_3_Major_bachNewman2001piano.wav,-0.001023257,0.008572983,0.097693244,0.097693245,0.09825329,0.121003505,0.163371065,-0.002527461
0,audio/bachNewman2001piano/Bach_1_Newman_3_minor_bachNewman2001piano.wav,-0.022318504,-0.125491969,0.08604065,0.08604065,-0.052633789,0.029754262,-0.031188389,-0.023344666
0,audio/bachNewman2001piano/Bach_1_Newman_4_Major_bachNewman2001piano.wav,0.036876477,-0.105294629,-0.021453439,-0.021453439,0.094249243,0.143316891,0.059786859,0.006430201
0,audio/bachNewman2001piano/Bach_1_Newman_4_minor_bachNewman2001piano.wav,-0.09855146,0.303826954,0.209471594,0.209471593,-0.037601204,-0.116433649,-0.020445997,-0.061419864
0,audio/bachNewman2001piano/Bach_1_Newman_5_Major_bachNewman2001piano.wav,-0.086339464,-0.24674393,-0.372935627,-0.372935627,-0.249802146,-0.042093065,-0.262444514,-0.121950324
0,audio/bachNewman2001piano/Bach_1_Newman_5_minor_bachNewman2001piano.wav,-0.166393622,-0.205601986,0.163721192,0.163721193,-0.09745796,-0.16237525,-0.121107154,-0.192663736
0,audio/bachNewman2001piano/Bach_1_Newman_6_Major_bachNewman2001piano.wav,0.01858017,0.258306927,0.271758315,0.271758314,0.252635854,0.058194564,0.197179014,0.093927408
0,audio/bachNewman2001piano/Bach_1_Newman_6_minor_bachNewman2001piano.wav,0.090390752,0.15989221,0.232194417,0.232194416,-0.024177344,0.100660104,-0.035004278,0.131179724
0,audio/bachNewman2001piano/Bach_1_Newman_7_Major_bachNewman2001piano.wav,0.083668628,0.085123973,0.155331219,0.15533122,0.250109608,0.091169014,0.296283059,0.095418494
0,audio/bachNewman2001piano/Bach_1_Newman_7_minor_bachNewman2001piano.wav,-0.09290319,-0.061863221,-0.086977031,-0.086977032,-0.089108769,-0.044927528,-0.096476525,-0.145940771
0,audio/bachNewman2001piano/Bach_1_Newman_8_Major_bachNewman2001piano.wav,0.119224561,0.246840268,0.322042121,0.322042122,0.368987863,0.220801037,0.368338314,0.104073008
0,audio/bachNewman2001piano/Bach_1_Newman_8_minor_bachNewman2001piano.wav,-0.065103975,0.176836322,0.07327509,0.07327509,0.00209935,-0.072627868,0.039166287,0.032474064
0,audio/bachNewman2001piano/Bach_1_Newman_9_Major_bachNewman2001piano.wav,0.069523382,0.037849306,0.330416038,0.330416037,0.291273913,0.2954386,0.23997391,0.098276922
0,audio/bachNewman2001piano/Bach_1_Newman_9_minor_bachNewman2001piano.wav,-0.04057581,-0.011841842,-0.15692238,-0.15692238,-0.23035132,-0.070060955,-0.200000174,-0.183652486
0,audio/bachRichter1970/Bach_1_Richter_0_Major_bachRichter1970.wav,0.018836619,0.110840298,0.130332409,0.130332408,0.21200523,0.172977837,0.185792126,0.003541817
0,audio/bachRichter1970/Bach_1_Richter_0_minor_bachRichter1970.wav,-0.006076602,-0.064399356,-0.238337969,-0.238337969,-0.190952184,0.012411954,-0.200522583,0.03538323
0,audio/bachRichter1970/Bach_1_Richter_10_Major_bachRichter1970.wav,0.019432422,-0.116823822,-0.006053847,-0.006053847,0.135247238,0.051020775,0.084552613,0.065972866
0,audio/bachRichter1970/Bach_1_Richter_10_minor_bachRichter1970.wav,-0.033113169,-0.355152838,-0.206110109,-0.206110109,-0.292840644,-0.230795297,-0.176129658,-0.030979037
0,audio/bachRichter1970/Bach_1_Richter_11_Major_bachRichter1970.wav,-0.020782939,0.044825338,0.07800551,0.07800551,-0.045603826,-0.126153161,-0.054989779,-0.027506984
0,audio/bachRichter1970/Bach_1_Richter_11_minor_bachRichter1970.wav,0.134534676,-0.01310354,-0.029674183,-0.029674184,-0.030632465,-0.142032665,0.017866748,0.185596779
0,audio/bachRichter1970/Bach_1_Richter_1_Major_bachRichter1970.wav,-0.152172467,0.067603077,0.104101392,0.104101393,0.116144958,0.207650333,0.016405155,-0.237954723
0,audio/bachRichter1970/Bach_1_Richter_1_minor_bachRichter1970.wav,0.058327361,0.035993401,-0.06788727,-0.06788727,0.008326209,-0.256366077,0.032676152,0.100671754
0,audio/bachRichter1970/Bach_1_Richter_2_Major_bachRichter1970.wav,-0.113913748,0.059283039,0.212803092,0.212803091,0.213088941,0.288210785,0.233849795,-0.139501322
0,audio/bachRichter1970/Bach_1_Richter_2_minor_bachRichter1970.wav,-0.054674003,-0.177591607,-0.033495192,-0.033495191,-0.113680973,-0.182079328,-0.114228524,-0.025974468
0,audio/bachRichter1970/Bach_1_Richter_3_Major_bachRichter1970.wav,0.122270429,0.191403951,0.003182635,0.003182635,0.113365299,0.030449098,0.148190047,0.092063203
0,audio/bachRichter1970/Bach_1_Richter_3_minor_bachRichter1970.wav,-0.136560939,0.080350375,0.126342029,0.126342029,-0.035554408,-0.073700354,-0.023998497,-0.107898407
0,audio/bachRichter1970/Bach_1_Richter_4_Major_bachRichter1970.wav,-0.112530092,0.098555287,-0.114859234,-0.114859235,0.280037024,0.232114819,0.267747594,-0.108339486
0,audio/bachRichter1970/Bach_1_Richter_4_minor_bachRichter1970.wav,0.061280004,-0.041283199,0.077461137,0.077461137,0.066108329,0.000512486,0.089376371,0.078455657
0,audio/bachRichter1970/Bach_1_Richter_5_Major_bachRichter1970.wav,-0.049121814,-0.174519549,-0.162546667,-0.162546666,0.072730424,-0.010459164,0.036073042,-0.069457055
0,audio/bachRichter1970/Bach_1_Richter_5_minor_bachRichter1970.wav,-0.047215373,-0.155309602,-0.056490006,-0.056490006,-0.001988178,-0.02287342,0.046769618,-0.003292982
0,audio/bachRichter1970/Bach_1_Richter_6_Major_bachRichter1970.wav,0.165950001,-0.090873232,0.125350936,0.125350935,0.357803419,-0.019492805,0.334358973,0.203928998
0,audio/bachRichter1970/Bach_1_Richter_6_minor_bachRichter1970.wav,0.044394351,0.26675481,0.1866092,0.186609199,0.143354803,0.126278014,0.160111067,0.090947913
0,audio/bachRichter1970/Bach_1_Richter_7_Major_bachRichter1970.wav,0.042806306,-0.072940512,0.170781837,0.170781836,0.263119074,0.168407798,0.272314713,0.046536628
0,audio/bachRichter1970/Bach_1_Richter_7_minor_bachRichter1970.wav,0.048327189,0.133992586,-0.128249773,-0.128249773,0.028391455,-0.02290629,0.029797606,0.055515547
0,audio/bachRichter1970/Bach_1_Richter_8_Major_bachRichter1970.wav,-0.12436344,0.045623085,0.124319156,0.124319157,0.119356575,0.167849848,0.101428668,-0.135951559
0,audio/bachRichter1970/Bach_1_Richter_8_minor_bachRichter1970.wav,-0.180877987,0.176447814,0.206535389,0.206535389,0.238435175,0.228203894,0.236633534,-0.132203393
0,audio/bachRichter1970/Bach_1_Richter_9_Major_bachRichter1970.wav,0.017774614,-0.092480025,-0.069588065,-0.069588065,-0.063720255,-0.061917594,-0.026111367,-0.008109844
0,audio/bachRichter1970/Bach_1_Richter_9_minor_bachRichter1970.wav,-0.043305059,0.098216401,-0.04903281,-0.049032811,-0.190441126,-0.127503086,-0.164387627,-0.039347249
0,audio/bachTureck1953/Bach_1_Tureck_0_Major_bachTureck1953.wav,-0.195705518,0.1191197,0.246304994,0.246304994,0.091647943,0.227581524,0.050379294,-0.117205836
0,audio/bachTureck1953/Bach_1_Tureck_0_minor_bachTureck1953.wav,-0.06342419,-0.171162584,-0.113763154,-0.113763154,-0.184019536,-0.036941902,-0.166594388,-0.080208364
0,audio/bachTureck1953/Bach_1_Tureck_10_Major_bachTureck1953.wav,-0.060208299,-0.003810771,0.116218603,0.116218603,-0.00087086,-0.203098431,-0.00563746,-0.067194683
0,audio/bachTureck1953/Bach_1_Tureck_10_minor_bachTureck1953.wav,-0.102435173,0.199198513,0.065124737,0.065124736,-0.087750181,0.108774551,-0.184655483,0.007951452
0,audio/bachTureck1953/Bach_1_Tureck_11_Major_bachTureck1953.wav,-0.146416391,-0.006246336,-0.082385688,-0.082385688,-0.132441072,-0.111555325,-0.138515134,-0.185499276
0,audio/bachTureck1953/Bach_1_Tureck_11_minor_bachTureck1953.wav,0.037944933,-0.161700679,0.141868248,0.141868247,0.056529057,-0.023123971,0.030685815,0.118957713
0,audio/bachTureck1953/Bach_1_Tureck_1_Major_bachTureck1953.wav,0.097727578,-0.015077817,0.001494232,0.001494233,-0.012952064,0.127209865,0.040960489,0.102392282
0,audio/bachTureck1953/Bach_1_Tureck_1_minor_bachTureck1953.wav,-0.288264173,-0.280140946,-0.191586769,-0.191586769,-0.184582526,-0.276560112,-0.191618972,-0.300024779
0,audio/bachTureck1953/Bach_1_Tureck_2_Major_bachTureck1953.wav,0.048496081,-0.322866643,0.000286922,0.000286921,0.100971725,-0.054536892,0.080379386,0.026087166
0,audio/bachTureck1953/Bach_1_Tureck_2_minor_bachTureck1953.wav,-0.113576445,-0.141210691,0.057357949,0.057357948,-0.075608164,0.060321956,-0.107365742,-0.103078713
0,audio/bachTureck1953/Bach_1_Tureck_3_Major_bachTureck1953.wav,-0.085923345,-0.025348701,-0.032271501,-0.032271501,0.127577681,0.186518478,0.177686736,-0.008504566
0,audio/bachTureck1953/Bach_1_Tureck_3_minor_bachTureck1953.wav,-0.124243985,0.179647745,0.075442934,0.075442934,-0.178430583,-0.216265427,-0.156950474,-0.079810878
0,audio/bachTureck1953/Bach_1_Tureck_4_Major_bachTureck1953.wav,-0.008516804,-0.135055447,-0.018961695,-0.018961695,0.195601297,0.142407605,0.203234673,-0.039263315
0,audio/bachTureck1953/Bach_1_Tureck_4_minor_bachTureck1953.wav,-0.107609289,-0.062893273,0.129959362,0.129959361,0.023776665,-0.004242744,-0.002179933,-0.031635612
0,audio/bachTureck1953/Bach_1_Tureck_5_Major_bachTureck1953.wav,-0.17187285,-0.164685237,-0.113164999,-0.113164999,-0.127457467,-0.084117549,-0.153687435,-0.179019467
0,audio/bachTureck1953/Bach_1_Tureck_5_minor_bachTureck1953.wav,-0.026368556,0.127452055,0.095787067,0.095787066,-0.071853495,-0.019962088,-0.09779176,0.038999058
0,audio/bachTureck1953/Bach_1_Tureck_6_Major_bachTureck1953.wav,0.078757049,-0.02523128,0.125170668,0.125170668,0.129607244,0.246880432,0.142163918,0.007570828
0,audio/bachTureck1953/Bach_1_Tureck_6_minor_bachTureck1953.wav,0.1135604,-0.245935065,-0.019148379,-0.01914838,0.080413152,-0.054834502,0.142894926,0.075582027
0,audio/bachTureck1953/Bach_1_Tureck_7_Major_bachTureck1953.wav,0.173149731,0.23621518,0.290353326,0.290353326,0.214270419,0.280931464,0.196254474,0.22392926
0,audio/bachTureck1953/Bach_1_Tureck_7_minor_bachTureck1953.wav,-0.00646338,-0.063066011,-0.195546545,-0.195546545,-0.093754972,-0.117620151,-0.093482831,-0.041702743
0,audio/bachTureck1953/Bach_1_Tureck_8_Major_bachTureck1953.wav,0.138811446,0.208595146,0.358700435,0.358700435,0.348017005,0.215170595,0.379032829,0.163331035
0,audio/bachTureck1953/Bach_1_Tureck_8_minor_bachTureck1953.wav,-0.228751492,-0.060196005,-0.099257653,-0.099257653,-0.108550043,-0.101535371,-0.06612118,-0.194149587
0,audio/bachTureck1953/Bach_1_Tureck_9_Major_bachTureck1953.wav,0.091009971,-0.206089374,0.068112737,0.068112737,0.249682548,0.067955136,0.243078802,0.172029029
0,audio/bachTureck1953/Bach_1_Tureck_9_minor_bachTureck1953.wav,-0.161582329,0.073731877,0.012322207,0.012322208,-0.259247134,-0.068785019,-0.246420172,-0.247311801
